"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         1 minute"
"Point_2:","MHX1-017.IC","","COV         1 minute"
"Point_3:","MTX1-017.IC","","COV         1 minute"
"Point_4:","MVD1-017.IC","","COV         1 minute"
"Point_5:","MVV1-017.IC","","COV         1 minute"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","1/1/2019 00:00:00 - 4/9/2019 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"1/8/2019","11:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2248.00","No Data","No Data","1500","No Data","5004.77"
"1/8/2019","12:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2305.00","No Data","No Data","1500","No Data","4870.33"
"1/8/2019","13:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2304.00","No Data","No Data","1500","No Data","4944.10"
"1/8/2019","14:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2269.00","No Data","No Data","1600","No Data","4861.06"
"1/8/2019","15:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2217.00","No Data","No Data","1600","No Data","5030.82"
"1/8/2019","16:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2191.00","No Data","No Data","1600","No Data","4796.56"
"1/8/2019","17:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2244.00","No Data","No Data","1600","No Data","4870.19"
"1/8/2019","18:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2089.00","No Data","No Data","1600","No Data","4809.38"
"1/8/2019","19:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2123.00","No Data","No Data","1600","No Data","4691.44"
"1/8/2019","20:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2018.00","No Data","No Data","1600","No Data","4772.70"
"1/8/2019","21:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2013.00","No Data","No Data","1700","No Data","4545.95"
"1/8/2019","22:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1913.00","No Data","No Data","1700","No Data","4568.31"
"1/8/2019","23:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1943.00","No Data","No Data","1700","No Data","4439.60"
"1/9/2019","00:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1683.00","No Data","No Data","1700","No Data","3976.82"
"1/9/2019","01:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1556.00","No Data","No Data","1700","No Data","3947.23"
"1/9/2019","02:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1609.00","No Data","No Data","1700","No Data","3916.14"
"1/9/2019","03:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1647.00","No Data","No Data","1700","No Data","3762.89"
"1/9/2019","04:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1612.00","No Data","No Data","1700","No Data","3906.19"
"1/9/2019","05:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1593.00","No Data","No Data","1700","No Data","3857.92"
"1/9/2019","06:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1567.00","No Data","No Data","1700","No Data","3838.15"
"1/9/2019","07:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1803.00","No Data","No Data","1700","No Data","4374.42"
"1/9/2019","08:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1840.00","No Data","No Data","1700","No Data","3819.06"
"1/9/2019","09:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1987.00","No Data","No Data","1700","No Data","4571.31"
"1/9/2019","10:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2140.00","No Data","No Data","1800","No Data","4712.98"
"1/9/2019","11:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2154.00","No Data","No Data","1800","No Data","4668.94"
"1/9/2019","12:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2210.00","No Data","No Data","1800","No Data","4772.16"
"1/9/2019","13:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2195.00","No Data","No Data","1800","No Data","4676.44"
"1/9/2019","14:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2207.00","No Data","No Data","1800","No Data","4649.58"
"1/9/2019","15:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2200.00","No Data","No Data","1900","No Data","4913.96"
"1/9/2019","16:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2166.00","No Data","No Data","1900","No Data","4830.79"
"1/9/2019","17:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2221.00","No Data","No Data","1900","No Data","4766.98"
"1/9/2019","18:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2074.00","No Data","No Data","1900","No Data","4707.25"
"1/9/2019","19:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2111.00","No Data","No Data","1900","No Data","4787.70"
"1/9/2019","20:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1946.00","No Data","No Data","1900","No Data","4727.16"
"1/9/2019","21:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2095.00","No Data","No Data","1900","No Data","4570.49"
"1/9/2019","22:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1997.00","No Data","No Data","1900","No Data","4759.48"
"1/9/2019","23:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1976.00","No Data","No Data","2000","No Data","4425.69"
"1/10/2019","00:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1672.00","No Data","No Data","2000","No Data","4004.23"
"1/10/2019","01:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1631.00","No Data","No Data","2000","No Data","3907.28"
"1/10/2019","02:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1611.00","No Data","No Data","2000","No Data","3976.27"
"1/10/2019","03:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1557.00","No Data","No Data","2000","No Data","3951.46"
"1/10/2019","04:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1607.00","No Data","No Data","2000","No Data","3958.14"
"1/10/2019","05:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1624.00","No Data","No Data","2000","No Data","3994.41"
"1/10/2019","06:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1576.00","No Data","No Data","2000","No Data","4024.41"
"1/10/2019","07:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1820.00","No Data","No Data","2000","No Data","4366.51"
"1/10/2019","08:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1804.00","No Data","No Data","2000","No Data","4723.07"
"1/10/2019","09:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1980.00","No Data","No Data","2000","No Data","4710.94"
"1/10/2019","10:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2089.00","No Data","No Data","2000","No Data","5095.31"
"1/10/2019","11:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2196.00","No Data","No Data","2100","No Data","4866.92"
"1/10/2019","12:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2117.00","No Data","No Data","2100","No Data","4656.26"
"1/10/2019","13:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2179.00","No Data","No Data","2100","No Data","5218.84"
"1/10/2019","14:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2273.00","No Data","No Data","2100","No Data","4986.09"
"1/10/2019","15:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2302.00","No Data","No Data","2100","No Data","4853.70"
"1/10/2019","16:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2346.00","No Data","No Data","2200","No Data","5256.07"
"1/10/2019","17:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2277.00","No Data","No Data","2200","No Data","4925.83"
"1/10/2019","18:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2358.00","No Data","No Data","2200","No Data","4993.73"
"1/10/2019","19:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2193.00","No Data","No Data","2200","No Data","4686.26"
"1/10/2019","20:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2158.00","No Data","No Data","2200","No Data","4839.51"
"1/10/2019","21:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2133.00","No Data","No Data","2200","No Data","4763.57"
"1/10/2019","22:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2049.00","No Data","No Data","2200","No Data","4741.48"
"1/10/2019","23:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1993.00","No Data","No Data","2200","No Data","4611.81"
"1/11/2019","00:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1774.00","1941900.0000","No Data","2300","No Data","4381.65"
"1/11/2019","01:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1676.00","1950900.0000","No Data","2300","No Data","4123.13"
"1/11/2019","02:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1749.00","1961000.0000","No Data","2300","No Data","4160.49"
"1/11/2019","03:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1677.00","1969700.0000","No Data","2300","No Data","4099.40"
"1/11/2019","04:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1703.00","1978900.0000","No Data","2300","No Data","4203.71"
"1/11/2019","05:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1682.00","1988000.0000","No Data","2300","No Data","4185.58"
"1/11/2019","06:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1667.00","1997600.0000","No Data","2300","No Data","4106.35"
"1/11/2019","07:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2013.00","2009800.0000","No Data","2300","No Data","4699.07"
"1/11/2019","08:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2047.00","2023800.0000","No Data","2300","No Data","4956.37"
"1/11/2019","09:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2157.00","2038800.0000","No Data","2300","No Data","4842.24"
"1/11/2019","10:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2395.00","2055400.0000","No Data","2300","No Data","4184.76"
"1/11/2019","11:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2303.00","2071700.0000","No Data","2400","No Data","4164.58"
"1/11/2019","12:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2260.00","2087400.0000","No Data","2400","No Data","4283.20"
"1/11/2019","13:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2218.00","2102600.0000","No Data","2400","No Data","4576.22"
"1/11/2019","14:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2349.00","2116500.0000","No Data","2400","No Data","4753.21"
"1/11/2019","15:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2273.00","2128900.0000","No Data","2400","No Data","4276.66"
"1/11/2019","16:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2338.00","2142000.0000","No Data","2400","No Data","4234.12"
"1/11/2019","17:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2307.00","2156700.0000","No Data","2400","No Data","4424.87"
"1/11/2019","18:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2307.00","2171400.0000","No Data","2500","No Data","4160.90"
"1/11/2019","19:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2249.00","2187100.0000","No Data","2500","No Data","4230.02"
"1/11/2019","20:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2122.00","2201400.0000","No Data","2500","No Data","4218.57"
"1/11/2019","21:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2111.00","2215500.0000","No Data","2500","No Data","4012.95"
"1/11/2019","22:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2066.00","2229600.0000","No Data","2500","No Data","4110.72"
"1/11/2019","23:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2013.00","2242600.0000","No Data","2500","No Data","3909.46"
"1/12/2019","00:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1697.00","2253200.0000","No Data","2500","No Data","3424.46"
"1/12/2019","01:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1685.00","2263400.0000","No Data","2500","No Data","3377.15"
"1/12/2019","02:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1733.00","2273700.0000","No Data","2500","No Data","3437.14"
"1/12/2019","03:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1694.00","2283800.0000","No Data","2500","No Data","3605.67"
"1/12/2019","04:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1723.00","2294300.0000","No Data","2500","No Data","3547.18"
"1/12/2019","05:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1716.00","2304600.0000","No Data","2600","No Data","3400.19"
"1/12/2019","06:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1670.00","2316200.0000","No Data","2600","No Data","3394.46"
"1/12/2019","07:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2093.00","2329200.0000","No Data","2600","No Data","3979.68"
"1/12/2019","08:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1966.00","2342500.0000","No Data","2600","No Data","3949.82"
"1/12/2019","09:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1940.00","2356000.0000","No Data","2600","No Data","4114.54"
"1/12/2019","10:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1893.00","2368800.0000","No Data","2600","No Data","3955.41"
"1/12/2019","11:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1848.00","2380700.0000","No Data","2600","No Data","3780.75"
"1/12/2019","12:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1889.00","2392500.0000","No Data","2600","No Data","3894.74"
"1/12/2019","13:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1894.00","2404300.0000","No Data","2600","No Data","3796.02"
"1/12/2019","14:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1967.00","2416200.0000","No Data","2600","No Data","3939.73"
"1/12/2019","15:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1908.00","2428500.0000","No Data","2600","No Data","3817.02"
"1/12/2019","16:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1980.00","2441400.0000","No Data","2700","No Data","3852.47"
"1/12/2019","17:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2008.00","2453900.0000","No Data","2700","No Data","3984.73"
"1/12/2019","18:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2073.00","2466900.0000","No Data","2700","No Data","3915.05"
"1/12/2019","19:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2020.00","2480400.0000","No Data","2700","No Data","4105.67"
"1/12/2019","20:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2009.00","2493500.0000","No Data","2700","No Data","3945.46"
"1/12/2019","21:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1942.00","2506800.0000","No Data","2700","No Data","3823.70"
"1/12/2019","22:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1918.00","2519600.0000","No Data","2700","No Data","3866.24"
"1/12/2019","23:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1966.00","2531900.0000","No Data","2700","No Data","3760.70"
"1/13/2019","00:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1693.00","2542100.0000","No Data","2700","No Data","3480.09"
"1/13/2019","01:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1658.00","2551700.0000","No Data","2700","No Data","3490.05"
"1/13/2019","02:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1544.00","2560900.0000","No Data","2700","No Data","3234.66"
"1/13/2019","03:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1657.00","2570500.0000","No Data","2800","No Data","3277.34"
"1/13/2019","04:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1600.00","2580200.0000","No Data","2800","No Data","3468.78"
"1/13/2019","05:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1615.00","2589100.0000","No Data","2800","No Data","3311.70"
"1/13/2019","06:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1606.00","2598800.0000","No Data","2800","No Data","3315.79"
"1/13/2019","07:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1928.00","2610200.0000","No Data","2800","No Data","3793.02"
"1/13/2019","08:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1897.00","2622800.0000","No Data","2800","No Data","3773.39"
"1/13/2019","09:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1985.00","2634800.0000","No Data","2800","No Data","3949.00"
"1/13/2019","10:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1938.00","2646900.0000","No Data","2800","No Data","4092.04"
"1/13/2019","11:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1950.00","2659800.0000","No Data","2800","No Data","4024.68"
"1/13/2019","12:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1850.00","2672800.0000","No Data","2800","No Data","3798.61"
"1/13/2019","13:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1928.00","2683600.0000","No Data","2800","No Data","3988.96"
"1/13/2019","14:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1985.00","2696700.0000","No Data","2800","No Data","3810.88"
"1/13/2019","15:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1984.00","2707300.0000","No Data","2900","No Data","3815.11"
"1/13/2019","16:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1988.00","2719700.0000","No Data","2900","No Data","3835.83"
"1/13/2019","17:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2023.00","2731800.0000","No Data","2900","No Data","4157.76"
"1/13/2019","18:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2086.00","2743800.0000","No Data","2900","No Data","3851.10"
"1/13/2019","19:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2033.00","2755400.0000","No Data","2900","No Data","3848.38"
"1/13/2019","20:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1931.00","2766900.0000","No Data","2900","No Data","3770.52"
"1/13/2019","21:00:00","No Data","No Data","No Data","No Data","No Data","No Data","2027.00","2778200.0000","No Data","2900","No Data","3834.33"
"1/13/2019","22:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1980.00","2789700.0000","No Data","2900","No Data","3822.06"
"1/13/2019","23:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1953.00","2800200.0000","No Data","2900","No Data","3805.97"
"1/14/2019","00:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1669.00","2809300.0000","No Data","2900","No Data","3571.31"
"1/14/2019","01:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1662.00","2818300.0000","No Data","2900","No Data","3455.14"
"1/14/2019","02:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1640.00","2827500.0000","No Data","3000","No Data","3618.63"
"1/14/2019","03:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1699.00","2836500.0000","No Data","3000","No Data","3358.60"
"1/14/2019","04:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1693.00","2845900.0000","No Data","3000","No Data","3505.32"
"1/14/2019","05:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1666.00","2855500.0000","No Data","3000","No Data","3410.15"
"1/14/2019","06:00:00","No Data","No Data","No Data","No Data","No Data","No Data","1632.00","2864800.0000","No Data","3000","No Data","3491.41"
